semana,municipio_norm,uf,num_alertas,area_ha_total,score_riesgo_promedio,num_incendios,frp_total,frp_promedio,precipitacion_promedio,dias_sin_lluvia_promedio,riesgo_fuego_promedio
2024-09-09,ARAGUANA,TO,5,149.39000000000001,2.6,0.0,0.0,0.0,,,
2024-09-09,ARAPOEMA,TO,1,41.260000000000005,3.0,0.0,0.0,0.0,,,
2024-09-09,ARIPUANA,MT,5,200.9,3.0,42.0,2024.2,48.195238095238096,0.6297619047619047,51.61904761904762,0.9538095238095239
2024-09-09,AVEIRO,PA,11,901.2400000000001,4.0,47.0,1612.7,34.31276595744681,0.11872340425531915,8.404255319148936,0.7361702127659575
2024-09-09,BAGRE,PA,2,15.75,2.0,2.0,15.4,7.7,0.0,14.0,0.74
2024-09-09,BAIAO,PA,1,10.02,3.0,4.0,82.1,20.525,0.0,14.5,0.99
2024-09-09,BANDEIRANTES DO TOCANTINS,TO,6,171.89,2.3333333333333335,0.0,0.0,0.0,,,
2024-09-09,BANNACH,PA,5,550.93,3.8,5.0,167.8,33.56,0.0,28.0,1.0
2024-09-09,BOCA DO ACRE,AM,5,223.2,4.0,277.0,15819.8,57.11119133574007,1.5207942238267147,4.59927797833935,0.6915884476534295
2024-09-09,BOM JARDIM,MA,1,55.74,6.0,1.0,142.0,142.0,0.0,67.0,1.0
2024-09-09,BOM JESUS DO TOCANTINS,PA,6,553.1700000000001,2.8333333333333335,10.0,280.4,28.04,0.0,17.3,1.0
2024-09-09,BORBA,AM,2,474.02,5.0,78.0,25953.0,332.7307692307692,0.17205128205128206,4.102564102564102,0.851923076923077
2024-09-09,BUJARI,AC,1,16.77,2.0,33.0,1101.7,33.38484848484848,0.6178787878787879,1.8484848484848484,0.7457575757575757
2024-09-09,BURITIS,RO,3,39.77,1.6666666666666667,2.0,32.4,16.2,0.0,5.0,1.0
2024-09-09,CAAPIRANGA,AM,4,105.22,2.75,61.0,3375.8,55.34098360655738,0.0,5.147540983606557,0.7429310344827585
2024-09-09,CACERES,MT,4,257.87,2.75,76.0,22133.2,291.2263157894737,0.07881578947368421,37.93421052631579,0.9922368421052631
2024-09-09,CACOAL,RO,1,13.68,2.0,3.0,88.8,29.599999999999998,1.7933333333333332,15.0,0.7799999999999999
2024-09-09,CANAA DOS CARAJAS,PA,7,318.23,2.5714285714285716,35.0,4567.3,130.49428571428572,0.0,28.885714285714286,1.0
2024-09-09,CANABRAVA DO NORTE,MT,2,193.0,4.0,23.0,2048.8,89.07826086956523,0.0,113.78260869565217,1.0
2024-09-09,CANDEIAS DO JAMARI,RO,3,205.76999999999998,3.3333333333333335,73.0,4283.6,58.679452054794524,0.18945205479452054,7.890410958904109,0.9124657534246575
2024-09-09,CANTA,RR,1,8.51,3.0,2.0,17.2,8.6,0.0,4.5,0.11000000000000001
2024-09-09,CANUTAMA,AM,9,218.64000000000001,2.2222222222222223,74.0,5665.6,76.56216216216217,0.3268918918918919,14.527027027027026,0.9591891891891893
2024-09-09,CAPITAO POCO,PA,1,22.03,5.0,0.0,0.0,0.0,,,
2024-09-09,CARACARAI,RR,10,396.15,3.7,3.0,54.7,18.233333333333334,0.06666666666666667,2.6666666666666665,0.20333333333333334
2024-09-09,CAREIRO,AM,1,22.61,3.0,30.0,801.8,26.726666666666667,0.010000000000000002,3.6333333333333333,0.6623333333333333
2024-09-09,CHUPINGUAIA,RO,6,152.06,2.5,14.0,326.1,23.292857142857144,0.6242857142857143,65.0,0.9471428571428572
2024-09-09,CIDELANDIA,MA,1,75.85,4.0,8.0,667.3,83.4125,0.0,56.5,1.0
2024-09-09,CLAUDIA,MT,2,11.469999999999999,1.0,7.0,139.5,19.928571428571427,0.0,101.71428571428571,1.0
2024-09-09,COLNIZA,MT,6,1088.54,3.8333333333333335,79.0,4124.4,52.20759493670886,0.08620253164556962,30.39240506329114,1.0
2024-09-09,COMODORO,MT,1,647.82,4.0,82.0,8611.5,105.01829268292683,0.002195121951219512,72.1219512195122,1.0
2024-09-09,CONCEICAO DO ARAGUAIA,PA,8,276.28999999999996,3.25,71.0,4325.7,60.92535211267605,0.0,28.43661971830986,1.0
2024-09-09,CONFRESA,MT,11,1057.31,3.0,148.0,17129.0,115.73648648648648,0.0,100.58108108108108,1.0
2024-09-09,CONQUISTA D'OESTE,MT,1,23.880000000000003,3.0,70.0,5284.2,75.48857142857143,0.3317142857142857,26.185714285714287,0.9740000000000001
2024-09-09,CUJUBIM,RO,7,473.8,2.857142857142857,25.0,1637.7,65.508,0.19440000000000002,1.24,0.9636
2024-09-09,CUMARU DO NORTE,PA,45,3567.26,3.1555555555555554,296.0,33020.9,111.5570945945946,0.0,47.03378378378378,1.0
2024-09-09,CURIONOPOLIS,PA,2,31.53,2.0,16.0,745.3,46.58125,0.0,29.5,1.0
2024-09-09,CURRALINHO,PA,1,19.3,3.0,7.0,180.9,25.842857142857145,0.37285714285714283,3.6666666666666665,0.33285714285714285
2024-09-09,CURUA,PA,1,28.88,5.0,3.0,63.0,21.0,5.163333333333333,3.0,0.31666666666666665
2024-09-09,DIAMANTINO,MT,4,623.6700000000001,4.0,0.0,0.0,0.0,,,
2024-09-09,DOM ELISEU,PA,3,96.42000000000002,3.3333333333333335,6.0,135.1,22.516666666666666,0.0,56.333333333333336,1.0
2024-09-09,ELDORADO DO CARAJAS,PA,1,14.249999999999998,4.0,5.0,299.90000000000003,59.980000000000004,0.0,30.0,1.0
2024-09-09,ENVIRA,AM,1,20.02,5.0,34.0,1211.4,35.629411764705885,0.9926470588235294,3.911764705882353,0.3644117647058824
2024-09-09,ESPIGAO D'OESTE,RO,5,531.14,3.4,21.0,338.1,16.1,3.5952380952380953,98.33333333333333,0.8114285714285714
2024-09-09,FELIZ NATAL,MT,4,884.9,3.0,8.0,381.2,47.65,0.0,99.5,1.0
2024-09-09,GOIANESIA DO PARA,PA,1,13.95,3.0,0.0,0.0,0.0,,,
2024-09-09,GOVERNADOR JORGE TEIXEIRA,RO,9,780.08,2.888888888888889,8.0,313.90000000000003,39.237500000000004,0.7,16.125,0.9625
2024-09-09,GUAJARA,AM,2,22.58,3.5,37.0,2490.9,67.32162162162163,0.10324324324324324,4.756756756756757,0.9286486486486486
2024-09-09,GUAJARA-MIRIM,RO,3,131.20999999999998,4.333333333333333,46.0,2056.1,44.69782608695652,0.02043478260869565,39.93478260869565,1.0
2024-09-09,GUARANTA DO NORTE,MT,1,113.97,4.0,70.0,2827.2,40.388571428571424,0.07285714285714286,86.68571428571428,0.9981159420289856
2024-09-09,HUMAITA,AM,8,165.49,2.75,85.0,3940.4,46.35764705882353,0.40235294117647064,11.611764705882353,0.8311764705882354
2024-09-09,IPIXUNA,AM,2,21.69,3.5,19.0,412.3,21.7,0.9299999999999999,5.315789473684211,0.5705263157894737
2024-09-09,ITAITUBA,PA,91,11423.25,4.593406593406593,334.0,15991.7,47.879341317365274,0.06296407185628743,20.772455089820358,0.9664264264264264
2024-09-09,ITAMARATI,AM,1,399.69,4.0,11.0,368.5,33.5,0.8009090909090908,4.636363636363637,0.8745454545454545
2024-09-09,ITANHANGA,MT,4,233.66999999999996,3.5,8.0,250.2,31.275,0.0,97.125,1.0
2024-09-09,ITAUBA,MT,1,10.59,2.0,11.0,1791.9,162.9,0.0,102.63636363636364,1.0
2024-09-09,JACAREACANGA,PA,23,2452.28,3.1739130434782608,139.0,5153.5,37.07553956834533,0.2669064748201439,18.942446043165468,0.985109489051095
2024-09-09,JAPURA,AM,1,9.03,5.0,0.0,0.0,0.0,,,
2024-09-09,JUARA,MT,1,834.62,4.0,115.0,8369.5,72.77826086956522,0.21269565217391306,94.97391304347826,0.9897391304347826
2024-09-09,JURUTI,PA,9,732.5500000000001,3.6666666666666665,1.0,24.2,24.2,0.9,16.0,0.49
2024-09-09,LABREA,AM,6,1681.81,3.8333333333333335,229.0,15659.9,68.38384279475983,0.6233187772925765,7.951965065502184,0.9008733624454149
2024-09-09,MACHADINHO D'OESTE,RO,13,866.26,2.6923076923076925,23.0,1210.7,52.63913043478261,0.6717391304347826,6.608695652173913,0.9565217391304348
2024-09-09,MANACAPURU,AM,5,378.48,2.8,48.0,3053.5,63.614583333333336,0.0,6.291666666666667,0.7939583333333333
2024-09-09,MANICORE,AM,9,644.65,3.2222222222222223,143.0,6831.6,47.773426573426576,0.749020979020979,4.685314685314685,0.7860139860139861
2024-09-09,MANOEL URBANO,AC,1,10.26,3.0,61.0,2303.7,37.7655737704918,3.7765573770491803,4.491803278688525,0.6138333333333333
2024-09-09,MARABA,PA,5,149.88,3.4,28.0,2124.7,75.88214285714285,0.0,22.857142857142858,1.0
2024-09-09,MARCELANDIA,MT,61,5846.13,3.2295081967213113,200.0,15904.7,79.5235,0.00645,101.805,1.0
2024-09-09,MARECHAL THAUMATURGO,AC,1,7.39,3.0,116.0,2724.1,23.483620689655172,0.28543103448275864,4.801724137931035,0.6886206896551724
2024-09-09,MATUPA,MT,2,151.42,3.5,36.0,1219.1,33.86388888888889,0.0,117.0,1.0
2024-09-09,MIRANTE DA SERRA,RO,1,0.72,1.0,0.0,0.0,0.0,,,
2024-09-09,MOJU,PA,2,50.28,4.0,28.0,1183.5,42.267857142857146,0.0035714285714285718,9.464285714285714,0.7699999999999999
2024-09-09,MONTE NEGRO,RO,2,157.38,3.5,0.0,0.0,0.0,,,
2024-09-09,MUCAJAI,RR,5,366.9,3.4,3.0,55.0,18.333333333333332,0.0,5.0,0.07666666666666666
2024-09-09,NORTELANDIA,MT,1,21.6,3.0,5.0,117.8,23.56,0.0,108.8,1.0
2024-09-09,NOVA MAMORE,RO,5,1974.37,5.2,41.0,1237.1,30.173170731707316,0.05756097560975609,29.341463414634145,0.9973170731707317
2024-09-09,NOVA MARINGA,MT,9,1235.92,2.888888888888889,30.0,1645.3,54.843333333333334,0.0,101.43333333333334,1.0
2024-09-09,NOVA MUTUM,MT,2,38.230000000000004,2.5,0.0,0.0,0.0,,,
2024-09-09,NOVA OLIMPIA,MT,2,153.98,3.0,44.0,5194.400000000001,118.05454545454546,0.0,82.9090909090909,1.0
2024-09-09,NOVA SANTA HELENA,MT,2,69.65,3.0,44.0,3225.0,73.29545454545455,0.0,112.11363636363636,1.0
2024-09-09,NOVA UBIRATA,MT,5,356.83,2.8,0.0,0.0,0.0,,,
2024-09-09,NOVO ARIPUANA,AM,11,1012.3,3.6363636363636362,311.0,19353.4,62.229581993569134,0.10276527331189711,7.527331189710611,0.9630868167202572
2024-09-09,NOVO PROGRESSO,PA,38,6460.06,5.0,371.0,20258.1,54.60404312668463,0.11614555256064689,60.706199460916444,0.992722371967655
2024-09-09,NOVO REPARTIMENTO,PA,2,34.510000000000005,4.0,11.0,615.2,55.92727272727273,0.30363636363636365,17.363636363636363,0.9309090909090909
2024-09-09,OBIDOS,PA,6,57.22,3.1666666666666665,18.0,446.3,24.794444444444444,3.9694444444444446,2.8333333333333335,0.4816666666666667
2024-09-09,OEIRAS DO PARA,PA,2,47.980000000000004,5.0,1.0,10.0,10.0,0.0,0.0,0.93
2024-09-09,OIAPOQUE,AP,2,13.61,3.0,0.0,0.0,0.0,,,
2024-09-09,ORIXIMINA,PA,1,8.200000000000001,5.0,5.0,77.6,15.52,0.12,6.0,0.378
2024-09-09,OURILANDIA DO NORTE,PA,32,4505.91,2.96875,224.0,6122.0,27.330357142857142,0.001205357142857143,27.888392857142858,1.0
2024-09-09,PACAJA,PA,2,22.880000000000003,3.5,17.0,720.0,42.35294117647059,0.0,13.823529411764707,0.9852941176470589
2024-09-09,PARAGOMINAS,PA,3,268.89,4.0,6.0,125.6,20.933333333333334,0.0,24.833333333333332,1.0
2024-09-09,PARANATINGA,MT,1,574.18,4.0,0.0,0.0,0.0,,,
2024-09-09,PARAUAPEBAS,PA,32,4416.59,3.28125,69.0,2116.7,30.676811594202896,0.0,26.420289855072465,1.0
2024-09-09,PAU D'ARCO,PA,4,84.47,3.5,2.0,75.4,37.7,0.0,28.0,1.0
2024-09-09,PEIXOTO DE AZEVEDO,MT,93,7391.28,3.10752688172043,342.0,28196.2,82.44502923976609,0.0,105.99122807017544,1.0
2024-09-09,PEQUIZEIRO,TO,4,745.37,3.5,6.0,526.1,87.68333333333334,0.0,26.0,1.0
2024-09-09,PIMENTA BUENO,RO,5,2725.44,3.4,1.0,21.4,21.4,0.0,83.0,1.0
2024-09-09,PIRAQUE,TO,6,183.52,2.5,6.0,379.3,63.21666666666667,0.0,27.666666666666668,1.0
2024-09-09,PONTES E LACERDA,MT,6,713.6600000000001,3.3333333333333335,25.0,1549.0,61.96,0.0,12.88,1.0
2024-09-09,PORTEL,PA,5,133.05,4.4,62.0,5297.6,85.44516129032259,0.1346774193548387,12.661290322580646,0.7717741935483872
2024-09-09,PORTO ACRE,AC,3,136.73,3.0,3.0,74.6,24.866666666666664,0.5333333333333333,3.6666666666666665,0.9700000000000001
2024-09-09,PORTO ALEGRE DO NORTE,MT,10,375.67,2.5,4.0,311.2,77.8,0.0,118.75,1.0
2024-09-09,PORTO DE MOZ,PA,2,22.39,5.0,5.0,64.1,12.819999999999999,0.152,8.0,0.798
2024-09-09,PORTO DOS GAUCHOS,MT,1,155.03,4.0,62.0,6308.7,101.75322580645161,0.0,98.40322580645162,1.0
2024-09-09,PORTO ESTRELA,MT,2,116.58,2.5,3.0,120.6,40.199999999999996,0.0,60.333333333333336,1.0
2024-09-09,PORTO VELHO,RO,62,2627.43,3.129032258064516,232.0,17838.1,76.8883620689655,0.17461206896551723,24.879310344827587,0.9780172413793103
2024-09-09,PRAINHA,PA,4,39.35,3.0,7.0,171.7,24.52857142857143,0.0,13.285714285714286,0.7899999999999999
2024-09-09,PRESIDENTE MEDICI,RO,2,80.18,3.0,0.0,0.0,0.0,,,
2024-09-09,QUERENCIA,MT,5,139.64000000000001,2.4,14.0,2579.1,184.22142857142856,0.0,120.0,1.0
2024-09-09,RIO MARIA,PA,3,65.63,3.3333333333333335,7.0,514.3,73.47142857142856,0.0,30.857142857142858,1.0
2024-09-09,RONDOLANDIA,MT,2,871.5200000000001,4.0,25.0,750.8,30.031999999999996,0.5708,52.72,0.9676
2024-09-09,RONDON DO PARA,PA,7,251.67000000000002,3.4285714285714284,20.0,1137.8,56.89,0.0,19.35,1.0
2024-09-09,RUROPOLIS,PA,6,182.62,4.0,82.0,4675.2,57.014634146341464,0.32804878048780484,12.060975609756097,0.8303658536585367
2024-09-09,SANTA CARMEM,MT,4,283.17,2.75,7.0,641.0,91.57142857142857,0.0,98.71428571428571,1.0
2024-09-09,SANTA FE DO ARAGUAIA,TO,14,925.72,2.7142857142857144,22.0,1396.9,63.49545454545455,0.0,28.772727272727273,1.0
2024-09-09,SANTA MARIA DAS BARREIRAS,PA,31,1040.02,2.2903225806451615,224.0,34387.5,153.515625,0.0,28.763392857142858,1.0
2024-09-09,SANTA TEREZINHA,MT,84,6224.4,3.0595238095238093,93.0,3674.9,39.51505376344086,0.0,80.10752688172043,1.0
2024-09-09,SANTANA DO ARAGUAIA,PA,71,5668.48,2.943661971830986,268.0,18933.8,70.64850746268657,0.0,73.77985074626865,1.0
2024-09-09,SANTAREM,PA,3,365.21,4.666666666666667,14.0,290.4,20.74285714285714,0.3885714285714285,6.785714285714286,0.5833333333333334
2024-09-09,SAO FELIX DO XINGU,PA,246,21785.01,2.9552845528455283,1027.0,51116.2,49.772346640701066,0.013300876338851023,36.66017526777021,0.999493670886076
2024-09-09,SAO JOSE DO RIO CLARO,MT,2,51.61,2.5,0.0,0.0,0.0,,,
2024-09-09,SAO JOSE DO XINGU,MT,13,3082.1299999999997,3.230769230769231,60.0,6552.9,109.21499999999999,0.0,117.3,1.0
2024-09-09,SAO MIGUEL DO GUAPORE,RO,2,55.82,3.5,4.0,88.6,22.15,0.0,29.25,1.0
2024-09-09,SAO PEDRO DA AGUA BRANCA,MA,2,19.39,1.5,3.0,117.7,39.233333333333334,0.0,20.666666666666668,1.0
2024-09-09,SENA MADUREIRA,AC,2,50.23,5.0,48.0,1142.6,23.804166666666664,0.4529166666666667,3.0833333333333335,0.7310416666666667
2024-09-09,SENADOR JOSE PORFIRIO,PA,1,7.8,3.0,5.0,396.7,79.34,0.0,4.0,0.9019999999999999
2024-09-09,SERRA NOVA DOURADA,MT,1,40.61,3.0,0.0,0.0,0.0,,,
2024-09-09,SINOP,MT,1,165.59,6.0,11.0,413.8,37.61818181818182,0.0,97.0,1.0
2024-09-09,TAILANDIA,PA,3,27.38,1.3333333333333333,26.0,1533.0,58.96153846153846,0.0,30.692307692307693,0.9938461538461538
2024-09-09,TANGARA DA SERRA,MT,3,424.84000000000003,3.3333333333333335,0.0,0.0,0.0,,,
2024-09-09,TAPAUA,AM,1,14.31,2.0,25.0,840.9,33.635999999999996,1.868,8.28,0.5856
2024-09-09,TARAUACA,AC,6,54.26,3.3333333333333335,221.0,9285.6,42.01628959276018,1.8927601809954753,4.009049773755656,0.7329411764705882
2024-09-09,TERRA SANTA,PA,1,265.63,6.0,3.0,44.699999999999996,14.899999999999999,0.0,9.333333333333334,0.4033333333333333
2024-09-09,TOME-ACU,PA,2,25.4,2.5,3.0,53.800000000000004,17.933333333333334,0.0,5.0,0.9166666666666666
2024-09-09,TRAIRAO,PA,21,334.43,3.619047619047619,130.0,10199.0,78.45384615384616,0.13176923076923075,11.584615384615384,0.8994615384615384
2024-09-09,UARINI,AM,1,7.630000000000001,3.0,40.0,2003.5,50.0875,0.38,0.925,0.1076923076923077
2024-09-09,ULIANOPOLIS,PA,2,27.03,3.5,2.0,47.5,23.75,0.0,45.0,1.0
2024-09-09,UNIAO DO SUL,MT,5,684.1800000000001,4.0,100.0,11682.5,116.825,0.0161,104.5,1.0
2024-09-09,VERA,MT,3,777.3000000000001,3.6666666666666665,0.0,0.0,0.0,,,
2024-09-09,VILA RICA,MT,17,1186.6299999999999,3.411764705882353,118.0,10858.9,92.02457627118643,0.0,119.39830508474576,1.0
2024-09-09,VILHENA,RO,7,8032.5599999999995,3.5714285714285716,77.0,4145.0,53.83116883116883,1.2842857142857143,76.49350649350649,0.8964935064935065
2024-09-16,ACAILANDIA,MA,1,17.53,4.0,2.0,207.9,103.95,0.0,73.5,1.0
2024-09-16,ACRELANDIA,AC,4,170.81,3.75,9.0,407.5,45.27777777777778,0.29888888888888887,4.111111111111111,1.0
2024-09-16,AGUA AZUL DO NORTE,PA,3,236.77999999999997,3.6666666666666665,18.0,468.5,26.02777777777778,0.5427777777777778,17.555555555555557,0.8411111111111111
2024-09-16,ALMEIRIM,PA,3,69.22,3.3333333333333335,2.0,19.4,9.7,0.0,21.0,0.845
2024-09-16,ALTA FLORESTA,MT,5,3270.88,3.6,14.0,796.6,56.9,0.8207142857142857,2.2142857142857144,0.9042857142857142
2024-09-16,ALTAMIRA,PA,63,10061.11,3.4444444444444446,489.0,25757.7,52.67423312883436,0.9768916155419223,24.88957055214724,0.8847034764826176
2024-09-16,ALTO BOA VISTA,MT,16,2472.44,2.9375,11.0,2062.0,187.45454545454547,0.0,120.0,1.0
2024-09-16,AMARANTE DO MARANHAO,MA,1,38.43,3.0,2.0,73.3,36.65,0.0,91.0,1.0
2024-09-16,APIACAS,MT,28,3383.11,4.035714285714286,66.0,7066.599999999999,107.06969696969696,0.2077272727272727,2.3636363636363638,0.6896969696969697
2024-09-16,APUI,AM,20,1973.47,2.8,67.0,2929.2,43.71940298507462,0.8255223880597016,2.537313432835821,0.7588059701492538
2024-09-16,ARAGUAINA,TO,2,615.6600000000001,3.5,0.0,0.0,0.0,,,
2024-09-16,ARIPUANA,MT,18,8268.06,3.6666666666666665,91.0,4651.8,51.11868131868132,0.20252747252747252,5.417582417582418,0.8738461538461538
2024-09-16,ASSIS BRASIL,AC,7,195.15,4.285714285714286,13.0,373.7,28.746153846153845,0.06846153846153845,3.3076923076923075,0.7715384615384615
2024-09-16,ATALAIA DO NORTE,AM,1,8.1,3.0,3.0,37.0,12.333333333333334,0.0,2.0,0.15
2024-09-16,AVEIRO,PA,2,17.66,1.0,18.0,441.6,24.533333333333335,0.37388888888888894,10.11111111111111,0.8205555555555555
2024-09-16,BAGRE,PA,1,48.89,5.0,3.0,47.4,15.799999999999999,0.16666666666666666,8.0,0.82
2024-09-16,BARRA DO BUGRES,MT,4,742.33,3.75,26.0,3266.5,125.63461538461539,0.5700000000000001,4.038461538461538,1.0
2024-09-16,BERNARDO SAYAO,TO,1,10.72,2.0,1.0,23.5,23.5,0.0,38.0,1.0
2024-09-16,BOA VISTA DO GURUPI,MA,1,7.41,3.0,0.0,0.0,0.0,,,
2024-09-16,BOCA DO ACRE,AM,61,6761.150000000001,3.1475409836065573,267.0,13068.7,48.946441947565546,1.2069288389513109,2.235955056179775,0.708501872659176
2024-09-16,BOM JARDIM,MA,2,19.94,2.5,5.0,237.9,47.58,0.0,57.8,1.0
2024-09-16,BOM JESUS DO TOCANTINS,PA,5,534.38,3.2,2.0,61.300000000000004,30.650000000000002,0.0,22.0,1.0
2024-09-16,BORBA,AM,2,351.5,4.5,30.0,1067.0,35.56666666666667,0.9706666666666667,4.3,0.7733333333333333
2024-09-16,BRASIL NOVO,PA,1,16.939999999999998,3.0,2.0,59.1,29.55,0.0,8.0,0.905
2024-09-16,BRASILEIA,AC,17,192.49,4.823529411764706,41.0,1431.4,34.91219512195122,0.028292682926829266,4.487804878048781,0.8990243902439025
2024-09-16,BUJARI,AC,22,320.49,3.1818181818181817,30.0,1566.1,52.20333333333333,0.43733333333333335,3.533333333333333,0.828
2024-09-16,CALCOENE,AP,1,7.630000000000001,3.0,10.0,162.9,16.29,0.0,20.4,0.744
2024-09-16,CANDEIAS DO JAMARI,RO,9,260.29,4.111111111111111,79.0,3181.1,40.267088607594935,0.24202531645569622,2.5443037974683542,0.8548101265822785
2024-09-16,CANTA,RR,1,10.78,4.0,0.0,0.0,0.0,,,
2024-09-16,CANUTAMA,AM,6,141.6,3.8333333333333335,129.0,7209.5,55.8875968992248,0.7153488372093023,3.806201550387597,0.8017054263565891
2024-09-16,CAPITAO POCO,PA,1,14.75,3.0,1.0,51.6,51.6,0.0,21.0,0.97
2024-09-16,CAPIXABA,AC,3,66.12,5.0,14.0,426.7,30.478571428571428,0.23,3.9285714285714284,0.9578571428571429
2024-09-16,CARACARAI,RR,3,36.97,2.6666666666666665,1.0,24.6,24.6,0.0,5.0,0.73
2024-09-16,CARMOLANDIA,TO,1,264.0,4.0,0.0,0.0,0.0,,,
2024-09-16,CAROEBE,RR,5,227.5,3.6,3.0,30.1,10.033333333333333,1.0966666666666667,1.6666666666666667,0.06666666666666667
2024-09-16,CENTRO DO GUILHERME,MA,2,61.09,2.5,0.0,0.0,0.0,,,
2024-09-16,CENTRO NOVO DO MARANHAO,MA,2,44.34,2.5,4.0,203.8,50.95,0.0,25.75,0.99
2024-09-16,CHUPINGUAIA,RO,3,208.44,3.6666666666666665,19.0,794.2,41.800000000000004,0.015789473684210527,3.526315789473684,0.9726315789473684
2024-09-16,CIDELANDIA,MA,3,256.45,3.6666666666666665,0.0,0.0,0.0,,,
2024-09-16,CLAUDIA,MT,6,199.54,2.8333333333333335,5.0,214.8,42.96,0.0,87.8,1.0
2024-09-16,COLNIZA,MT,9,203.03,4.111111111111111,124.0,4864.0,39.225806451612904,0.11120967741935484,10.903225806451612,0.9061290322580645
2024-09-16,COMODORO,MT,16,6684.29,3.375,46.0,1534.3,33.35434782608696,0.004347826086956522,4.934782608695652,0.9593478260869566
2024-09-16,CONCEICAO DO ARAGUAIA,PA,1,20.71,3.0,24.0,877.8,36.574999999999996,0.0,35.625,1.0
2024-09-16,CONFRESA,MT,7,2014.05,3.7142857142857144,48.0,2923.0,60.895833333333336,0.0,98.85416666666667,1.0
2024-09-16,CONQUISTA D'OESTE,MT,5,7096.48,4.0,51.0,2137.7,41.9156862745098,0.04058823529411765,2.196078431372549,0.969607843137255
2024-09-16,COTRIGUACU,MT,7,505.84000000000003,3.4285714285714284,18.0,1602.6000000000001,89.03333333333335,0.5094444444444445,1.9444444444444444,0.7388888888888889
2024-09-16,CRUZEIRO DO SUL,AC,12,151.44,2.5,38.0,1550.9,40.81315789473685,1.1428947368421052,2.526315789473684,0.395
2024-09-16,CUJUBIM,RO,2,206.61,4.0,20.0,766.6,38.33,1.7805,3.05,0.7575000000000001
2024-09-16,CURIONOPOLIS,PA,1,34.46,3.0,9.0,160.2,17.799999999999997,0.0,33.77777777777778,1.0
2024-09-16,CURUA,PA,1,7.8,3.0,12.0,455.9,37.99166666666667,2.013333333333333,3.25,0.5008333333333334
2024-09-16,DOM ELISEU,PA,8,309.94,3.125,5.0,564.0,112.8,0.0,51.4,1.0
2024-09-16,EIRUNEPE,AM,1,7.470000000000001,3.0,18.0,605.7,33.650000000000006,0.07222222222222223,2.111111111111111,0.3733333333333333
2024-09-16,ENVIRA,AM,2,16.42,3.0,33.0,1078.2,32.67272727272727,0.27151515151515154,1.9696969696969697,0.2642424242424243
2024-09-16,FEIJO,AC,38,312.91,3.1842105263157894,188.0,7687.0,40.888297872340424,0.6291489361702127,2.521276595744681,0.41648936170212764
2024-09-16,FELIZ NATAL,MT,2,32.98,2.0,1.0,47.3,47.3,0.0,110.0,1.0
2024-09-16,GARRAFAO DO NORTE,PA,1,9.89,3.0,0.0,0.0,0.0,,,
2024-09-16,GOIANESIA DO PARA,PA,2,33.14,3.0,5.0,95.3,19.06,0.0,20.8,1.0
2024-09-16,GOVERNADOR JORGE TEIXEIRA,RO,2,76.34,3.0,16.0,565.8,35.3625,1.6256249999999999,2.6875,0.795
2024-09-16,GUAJARA,AM,4,35.72,2.75,22.0,821.6,37.345454545454544,0.5390909090909091,2.272727272727273,0.3290909090909091
2024-09-16,GUAJARA-MIRIM,RO,1,34.23,5.0,114.0,4054.4,35.564912280701755,1.152456140350877,22.13157894736842,0.9257017543859649
2024-09-16,GUARANTA DO NORTE,MT,9,252.33999999999997,2.7777777777777777,2.0,43.099999999999994,21.549999999999997,0.0,91.5,1.0
2024-09-16,IMPERATRIZ,MA,1,143.1,4.0,6.0,289.7,48.28333333333333,0.0,78.33333333333333,1.0
2024-09-16,IRACEMA,RR,1,38.26,3.0,1.0,10.2,10.2,0.82,1.0,0.47
2024-09-16,ITACOATIARA,AM,1,41.9,3.0,28.0,820.5,29.303571428571427,0.017499999999999998,11.607142857142858,0.8939285714285715
2024-09-16,ITAITUBA,PA,45,17640.03,5.066666666666666,132.0,3707.1,28.084090909090907,0.3842424242424242,14.053030303030303,0.8993939393939394
2024-09-16,ITAMARATI,AM,1,24.19,3.0,7.0,221.2,31.599999999999998,0.0,3.142857142857143,0.7128571428571429
2024-09-16,ITANHANGA,MT,6,4932.95,3.3333333333333335,3.0,438.7,146.23333333333332,0.0,108.66666666666667,1.0
2024-09-16,ITAUBA,MT,1,4.32,3.0,0.0,0.0,0.0,,,
2024-09-16,ITINGA DO MARANHAO,MA,1,12.17,3.0,3.0,116.8,38.93333333333333,0.0,40.333333333333336,1.0
2024-09-16,JACAREACANGA,PA,38,8066.87,3.263157894736842,51.0,2202.9,43.194117647058825,0.7654901960784314,1.803921568627451,0.6196078431372548
2024-09-16,JAPURA,AM,5,8069.41,3.8,0.0,0.0,0.0,,,
2024-09-16,JORDAO,AC,3,27.38,3.3333333333333335,20.0,1402.2,70.11,0.642,3.5,0.1555
2024-09-16,JUARA,MT,30,3438.76,3.1333333333333333,88.0,4356.1,49.50113636363637,0.33375,23.59090909090909,0.9829545454545454
2024-09-16,JUINA,MT,4,1378.59,4.0,18.0,467.8,25.98888888888889,0.0,2.5555555555555554,0.7322222222222222
2024-09-16,JURUENA,MT,1,7.53,3.0,0.0,0.0,0.0,,,
2024-09-16,JURUTI,PA,6,319.24,3.0,1.0,8.5,8.5,0.0,13.0,0.82
