id_alerta,gid,classname,view_date,publish_month,sensor,satellite,municipality,mun_geocod,uf,lat,lon,area_ha,areauckm,dentro_area_protegida,uc,score_riesgo,Nivel_Riesgo_Amenaza,municipio_norm,num_incendios_7d_previo,frp_total_7d_previo,precipitacion_promedio_7d_previo,dias_sin_lluvia_promedio_7d_previo,riesgo_fuego_promedio_7d_previo,pm10_reanalise_7d_previo,pm2_5_reanalise_7d_previo,o3_reanalise_7d_previo,no2_reanalise_7d_previo,co_reanalise_7d_previo,so2_reanalise_7d_previo,T2M_7d_previo,RH2M_7d_previo,WS2M_7d_previo
34430,3979_hist,CS_GEOMETRICO,2022-08-30,2022-08-01,WFI,CBERS-4A,Aveiro,1501006,PA,-3.402282856234573,-56.02293496178277,228.99,0.0,0,,4,Moderado,AVEIRO,4.0,77.0,5.35,0.25,0.085,35.60857142857143,25.34142857142857,21.65428571428572,0.8157142857142858,0.2085714285714285,0.2714285714285714,26.01285714285714,87.10428571428572,0.14857142857142858
16480,3276_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,AWFI,CBERS-4,Brasileia,1200104,AC,-10.9962012249307,-68.90817691659174,7.04,0.0,0,,3,Moderado,BRASILEIA,25.0,858.8,1.84925,4.9375,0.3561904761904763,96.4742857142857,69.55,31.68285714285715,2.475714285714285,0.6785714285714287,1.0142857142857142,26.835714285714285,60.381428571428565,0.11714285714285715
21929,3859_hist,CICATRIZ_DE_QUEIMADA,2022-08-30,2022-08-01,WFI,CBERS-4A,Sao Felix do Xingu,1507300,PA,-7.16859319017958,-52.48827267053309,39.78,0.0,0,,3,Moderado,SAO FELIX DO XINGU,618.0,37402.5,2.244623087696617,7.727520110608346,0.5128700762356224,70.9857142857143,51.35428571428571,42.93714285714286,5.589999999999999,0.4342857142857143,1.922857142857143,31.072857142857142,33.932857142857145,0.13142857142857142
8055,58364_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,WFI,CBERS-4A,Santarem,1506807,PA,-3.2351571164997,-54.25357045572853,66.03,0.0,0,,6,Crítico,SANTAREM,11.0,401.1,0.4912499999999999,1.5238095238095235,0.2317857142857143,27.318571428571428,19.31857142857143,25.357142857142858,0.5828571428571429,0.1685714285714286,0.2471428571428571,27.537142857142857,76.44142857142857,0.11571428571428573
6842,3320_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,AWFI,CBERS-4,Senador Guiomard,1200450,AC,-9.91321132005818,-67.30505912579396,10.55,0.0,0,,4,Moderado,SENADOR GUIOMARD,0.0,0.0,,,,162.41428571428574,117.16142857142856,38.044285714285714,6.005714285714286,1.0571428571428572,2.0900000000000003,27.40142857142857,61.005714285714284,0.05
44334,57287_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,WFI,AMAZONIA-1,Colniza,5103254,MT,-9.215662221072993,-60.84419902323473,11.27,0.0,0,,4,Moderado,COLNIZA,374.0,28465.1,1.4030344889851936,4.361004952119285,0.5859668168256611,218.0957142857143,157.43428571428572,42.09571428571429,10.455714285714285,1.2857142857142858,4.135714285714286,29.110000000000003,59.28285714285715,0.06
8059,57533_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,WFI,AMAZONIA-1,Buritis,1100452,RO,-9.897019127827637,-63.79929230374064,15.4,0.0,0,,4,Moderado,BURITIS,48.0,2745.3,0.0814999999999999,4.708333333333333,0.7423333333333333,390.88999999999993,281.5214285714286,55.38428571428572,17.267142857142858,2.1914285714285717,6.255714285714285,26.535714285714285,69.82,0.12714285714285717
42713,58527_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,WFI,CBERS-4A,Medicilandia,1504455,PA,-3.33931232084132,-53.30662163338599,18.74,0.0,0,,4,Moderado,MEDICILANDIA,4.0,127.0,3.7566666666666655,3.25,0.2799999999999999,26.76,19.025714285714287,29.74428571428572,0.7042857142857143,0.1785714285714285,0.2471428571428571,26.181428571428572,84.31714285714285,0.0
41590,3776_hist,DEGRADACAO,2022-08-30,2022-08-01,WFI,CBERS-4A,Altamira,1500602,PA,-7.550084511485539,-55.03816930761675,29.82,0.0,0,,4,Moderado,ALTAMIRA,776.0,84070.7,0.3411472487774571,13.073724551922368,0.8746563623215996,28.687142857142856,20.360000000000003,29.25857142857143,0.76,0.1814285714285714,0.2542857142857143,30.34857142857143,42.09285714285715,0.07857142857142858
33642,3589_hist,DEGRADACAO,2022-08-30,2022-08-01,WFI,AMAZONIA-1,Alto Paraiso,1100403,RO,-9.425837752344783,-63.69256165699506,35.25,0.0,0,,4,Moderado,ALTO PARAISO,7.0,376.2000000000001,7.841666666666666,6.25,0.471111111111111,270.4242857142857,194.9828571428571,55.294285714285714,11.508571428571427,1.4885714285714289,4.2371428571428575,27.09857142857143,69.53142857142856,0.10142857142857142
46913,96630_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,WFI,CBERS-4A,Aveiro,1501006,PA,-3.905276723704125,-56.0674270852769,0.94,0.0094,1,PARQUE NACIONAL DA AMAZÔNIA,5,Alto,AVEIRO,4.0,77.0,5.35,0.25,0.085,35.60857142857143,25.34142857142857,21.65428571428572,0.8157142857142858,0.2085714285714285,0.2714285714285714,26.01285714285714,87.10428571428572,0.14857142857142858
39705,57702_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,WFI,CBERS-4A,Nova Bandeirantes,5106158,MT,-10.217283020597808,-57.82492649382071,82.23,0.0,0,,6,Crítico,NOVA BANDEIRANTES,74.0,2939.2999999999984,0.1014285714285714,9.468253968253968,0.9530555555555555,168.9257142857143,121.86428571428571,44.34857142857143,8.485714285714286,1.0242857142857142,3.66,30.478571428571428,42.48142857142857,0.10714285714285714
23961,4031_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,WFI,CBERS-4A,Placas,1505650,PA,-4.365676978665957,-54.86356853110728,6.890000000000001,0.0,0,,3,Moderado,PLACAS,15.0,1263.0,0.2166666666666666,3.45,0.4843333333333333,37.76857142857143,27.00714285714286,28.788571428571423,1.6342857142857146,0.2357142857142857,0.4857142857142857,27.617142857142856,73.17142857142858,0.037142857142857144
3052,56761_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,AWFI,CBERS-4,Boca do Acre,1300706,AM,-8.876358379576914,-68.75848256128657,7.22,0.0,0,,3,Moderado,BOCA DO ACRE,224.0,12191.8,5.171508417508418,4.5489039329464855,0.458258571530912,364.2542857142857,263.15714285714284,51.10857142857143,14.565714285714288,2.325714285714285,5.031428571428571,24.851428571428574,79.19857142857143,0.12142857142857143
34567,57331_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,WFI,AMAZONIA-1,Colniza,5103254,MT,-9.120494514519788,-60.39930608820609,13.35,0.0,0,,4,Moderado,COLNIZA,374.0,28465.1,1.4030344889851936,4.361004952119285,0.5859668168256611,218.0957142857143,157.43428571428572,42.09571428571429,10.455714285714285,1.2857142857142858,4.135714285714286,29.110000000000003,59.28285714285715,0.06
34901,3649_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,WFI,AMAZONIA-1,Vilhena,1100304,RO,-12.651307084307463,-60.394890707586455,52.580000000000005,0.0,0,,6,Crítico,VILHENA,17.0,3173.0999999999995,0.2125,7.784090909090909,0.9460227272727272,80.64571428571428,58.05285714285714,29.002857142857145,2.892857142857143,0.5514285714285715,1.2785714285714287,28.422857142857143,42.88285714285714,0.11714285714285713
46769,3810_hist,CICATRIZ_DE_QUEIMADA,2022-08-30,2022-08-01,WFI,CBERS-4A,Novo Mundo,5106265,MT,-9.579809394990177,-55.16215736881059,14.26,0.0,0,,2,Bajo,NOVO MUNDO,23.0,3464.3,0.0,17.758333333333333,0.9998,120.50714285714288,86.90999999999998,47.22285714285714,9.885714285714286,0.7542857142857143,3.3085714285714287,30.837142857142858,33.714285714285715,0.13999999999999999
36902,57435_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,WFI,AMAZONIA-1,Manicore,1302702,AM,-7.528624839189834,-61.50323770016647,47.21,0.0,0,,5,Alto,MANICORE,152.0,16188.4,3.696206196581196,7.535805860805861,0.4266880777952206,72.27714285714285,51.987142857142864,29.621428571428574,0.6057142857142858,0.4214285714285714,0.8614285714285713,26.66,80.29714285714284,0.04142857142857143
3156,3676_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,WFI,CBERS-4A,Nova Bandeirantes,5106158,MT,-10.249203758459362,-57.79046439685156,6.3100000000000005,0.0,0,,3,Moderado,NOVA BANDEIRANTES,74.0,2939.2999999999984,0.1014285714285714,9.468253968253968,0.9530555555555555,168.9257142857143,121.86428571428571,44.34857142857143,8.485714285714286,1.0242857142857142,3.66,30.478571428571428,42.48142857142857,0.10714285714285714
23538,3517_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,WFI,AMAZONIA-1,Manicore,1302702,AM,-6.484651815052295,-61.40883803756995,162.0,0.0,0,,6,Crítico,MANICORE,152.0,16188.4,3.696206196581196,7.535805860805861,0.4266880777952206,72.27714285714285,51.987142857142864,29.621428571428574,0.6057142857142858,0.4214285714285714,0.8614285714285713,26.66,80.29714285714284,0.04142857142857143
21777,58078_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,WFI,CBERS-4A,Aveiro,1501006,PA,-3.801393633770488,-55.956170999610826,7.720000000000001,0.0,0,,3,Moderado,AVEIRO,4.0,77.0,5.35,0.25,0.085,35.60857142857143,25.34142857142857,21.65428571428572,0.8157142857142858,0.2085714285714285,0.2714285714285714,26.01285714285714,87.10428571428572,0.14857142857142858
25275,58553_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,WFI,CBERS-4A,Sao Felix do Xingu,1507300,PA,-5.768728400390202,-52.39537601013933,7.28,0.0,0,,3,Moderado,SAO FELIX DO XINGU,618.0,37402.5,2.244623087696617,7.727520110608346,0.5128700762356224,70.9857142857143,51.35428571428571,42.93714285714286,5.589999999999999,0.4342857142857143,1.922857142857143,31.072857142857142,33.932857142857145,0.13142857142857142
28726,58289_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,WFI,CBERS-4A,Placas,1505650,PA,-3.458914224388012,-54.47549121350138,31.0,0.0,0,,5,Alto,PLACAS,15.0,1263.0,0.2166666666666666,3.45,0.4843333333333333,37.76857142857143,27.00714285714286,28.788571428571423,1.6342857142857146,0.2357142857142857,0.4857142857142857,27.617142857142856,73.17142857142858,0.037142857142857144
36582,58117_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,WFI,CBERS-4A,Placas,1505650,PA,-3.529404674867558,-54.588562946841456,14.02,0.0,0,,4,Moderado,PLACAS,15.0,1263.0,0.2166666666666666,3.45,0.4843333333333333,37.76857142857143,27.00714285714286,28.788571428571423,1.6342857142857146,0.2357142857142857,0.4857142857142857,27.617142857142856,73.17142857142858,0.037142857142857144
8248,57792_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,WFI,AMAZONIA-1,Colniza,5103254,MT,-9.284676879992505,-58.98512006202961,7.359999999999999,0.0,0,,3,Moderado,COLNIZA,374.0,28465.1,1.4030344889851936,4.361004952119285,0.5859668168256611,218.0957142857143,157.43428571428572,42.09571428571429,10.455714285714285,1.2857142857142858,4.135714285714286,29.110000000000003,59.28285714285715,0.06
34599,3574_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,WFI,AMAZONIA-1,Candeias do Jamari,1100809,RO,-8.888973770014736,-63.56458350842554,11.65,0.0,0,,4,Moderado,CANDEIAS DO JAMARI,165.0,8776.2,4.634392764857881,4.49392268127938,0.2946747230361707,314.11,226.9157142857143,62.38142857142857,13.61285714285714,1.762857142857143,5.177142857142856,27.99,67.96428571428571,0.07285714285714286
7913,57439_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,WFI,AMAZONIA-1,Manicore,1302702,AM,-7.528865446002201,-61.3683448283594,38.28,0.0,0,,5,Alto,MANICORE,152.0,16188.4,3.696206196581196,7.535805860805861,0.4266880777952206,72.27714285714285,51.987142857142864,29.621428571428574,0.6057142857142858,0.4214285714285714,0.8614285714285713,26.66,80.29714285714284,0.04142857142857143
26108,58338_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,WFI,CBERS-4A,Placas,1505650,PA,-3.634907110649129,-54.41155411776908,9.89,0.0,0,,3,Moderado,PLACAS,15.0,1263.0,0.2166666666666666,3.45,0.4843333333333333,37.76857142857143,27.00714285714286,28.788571428571423,1.6342857142857146,0.2357142857142857,0.4857142857142857,27.617142857142856,73.17142857142858,0.037142857142857144
7829,57717_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,WFI,CBERS-4A,Nova Bandeirantes,5106158,MT,-10.078422918399228,-57.82799677805012,34.45,0.0,0,,5,Alto,NOVA BANDEIRANTES,74.0,2939.2999999999984,0.1014285714285714,9.468253968253968,0.9530555555555555,168.9257142857143,121.86428571428571,44.34857142857143,8.485714285714286,1.0242857142857142,3.66,30.478571428571428,42.48142857142857,0.10714285714285714
32958,58512_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,WFI,CBERS-4A,Almeirim,1500503,PA,-1.1481816895570869,-53.51118072290759,10.6,0.0,0,,4,Moderado,ALMEIRIM,2.0,125.6,0.0,5.0,0.6950000000000001,19.45142857142857,13.454285714285716,27.80142857142857,0.11,0.1228571428571428,0.0871428571428571,25.214285714285715,90.83142857142857,0.1
7054,3822_hist,CICATRIZ_DE_QUEIMADA,2022-08-30,2022-08-01,WFI,CBERS-4A,Marcelandia,5105580,MT,-10.620004841369472,-54.106274273299846,130.28,0.0,0,,4,Moderado,MARCELANDIA,67.0,5929.6,0.0,102.796875,1.0,293.98,212.44571428571427,52.46142857142858,24.45142857142857,1.542857142857143,9.122857142857145,29.437142857142856,37.36714285714286,0.09000000000000001
31099,57255_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,WFI,AMAZONIA-1,Cujubim,1100940,RO,-8.920895768424,-62.402967491946185,15.07,0.0,0,,4,Moderado,CUJUBIM,166.0,13622.8,0.816340579710145,4.371611253196931,0.47685891523935,410.87428571428575,297.16285714285715,61.03000000000001,21.08714285714285,2.202857142857143,8.054285714285715,28.540000000000003,63.90428571428571,0.06857142857142857
39299,58310_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,WFI,CBERS-4A,Ruropolis,1506195,PA,-4.291343390286654,-55.03895000895623,15.24,0.0,0,,4,Moderado,RUROPOLIS,13.0,1251.1999999999998,2.7536250000000004,3.175,0.47875,40.00857142857143,28.59,25.768571428571427,1.4828571428571429,0.2414285714285714,0.4242857142857143,27.321428571428573,72.66285714285713,0.08
18205,3943_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,WFI,CBERS-4A,Trairao,1508050,PA,-4.852287440372766,-55.80275919698532,14.02,0.0,0,,4,Moderado,TRAIRAO,54.0,2306.7,1.2786772486772486,2.757407407407407,0.2954677248677249,45.22428571428572,32.35142857142857,20.472857142857144,1.14,0.2542857142857143,0.35,26.27857142857143,85.86142857142856,0.23285714285714285
3672,96601_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,AWFI,CBERS-4,Xapuri,1200708,AC,-10.484964799599036,-68.46901839461216,7.8,0.078,1,RESERVA EXTRATIVISTA CHICO MENDES,5,Alto,XAPURI,31.0,714.0,5.819,5.058333333333333,0.2434166666666666,101.76142857142858,73.36428571428573,33.41571428571429,2.52,0.7142857142857143,1.0814285714285714,27.642857142857142,54.83142857142857,0.10857142857142858
47467,93078_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,AWFI,CBERS-4,Xapuri,1200708,AC,-10.478258779799468,-68.38388374789652,7.04,0.0704,1,RESERVA EXTRATIVISTA CHICO MENDES,5,Alto,XAPURI,31.0,714.0,5.819,5.058333333333333,0.2434166666666666,101.76142857142858,73.36428571428573,33.41571428571429,2.52,0.7142857142857143,1.0814285714285714,27.642857142857142,54.83142857142857,0.10857142857142858
9679,3729_hist,CICATRIZ_DE_QUEIMADA,2022-08-30,2022-08-01,WFI,CBERS-4A,Jacareacanga,1503754,PA,-9.05285040315696,-56.66580551608856,305.79999999999995,0.0,0,,4,Moderado,JACAREACANGA,81.0,6636.4,1.5619563492063493,8.244444444444444,0.6280026455026456,135.66285714285715,97.94428571428573,35.92,5.667142857142857,0.7271428571428572,1.985714285714286,29.382857142857144,64.92857142857143,0.06857142857142857
3947,57044_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,AWFI,CBERS-4,Canutama,1300904,AM,-8.822249957125079,-64.22450970126366,8.74,0.0,0,,3,Moderado,CANUTAMA,138.0,19399.7,4.196839031339031,5.239311401386873,0.1901548943718755,93.06857142857145,67.09285714285714,37.19285714285714,1.52,0.6485714285714286,0.8442857142857143,26.467142857142857,80.56857142857143,0.08285714285714287
21218,57656_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,WFI,AMAZONIA-1,Comodoro,5103304,MT,-13.995330444117512,-60.36725322896845,7.439999999999999,0.0,0,,3,Moderado,COMODORO,4.0,82.9,0.0,7.5,0.9433333333333334,46.15428571428572,33.144285714285715,28.76,2.051428571428571,0.3428571428571428,0.5,27.14428571428571,43.72857142857142,0.11
44321,57366_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,WFI,AMAZONIA-1,Colniza,5103254,MT,-9.161525957101096,-59.52730069974785,24.48,0.0,0,,5,Alto,COLNIZA,374.0,28465.1,1.4030344889851936,4.361004952119285,0.5859668168256611,218.0957142857143,157.43428571428572,42.09571428571429,10.455714285714285,1.2857142857142858,4.135714285714286,29.110000000000003,59.28285714285715,0.06
33782,10601_hist,DEGRADACAO,2022-08-30,2022-08-01,WFI,AMAZONIA-1,Aripuana,5101407,MT,-9.490925710713084,-60.47669293044073,13.43,0.0,0,,3,Moderado,ARIPUANA,246.0,16866.899999999998,1.0718426704014938,6.03911777755799,0.8023822861216787,230.8871428571429,166.64428571428567,38.925714285714285,10.8,1.32,4.618571428571428,29.587142857142855,48.30142857142857,0.10142857142857144
28723,57026_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,AWFI,CBERS-4,Rio Branco,1200401,AC,-9.779572501408213,-68.4381555550322,15.49,0.0,0,,4,Moderado,RIO BRANCO,52.0,1424.6999999999998,6.347,4.859375,0.4424128787878787,178.79285714285717,128.99714285714285,38.83571428571429,7.01,1.1528571428571428,2.3714285714285714,27.71857142857143,56.22857142857142,0.07571428571428572
33644,57458_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,WFI,AMAZONIA-1,Iracema,1400282,RR,2.1915569115354536,-61.67127216564754,9.83,0.0,0,,3,Moderado,IRACEMA,0.0,0.0,,,,18.115714285714287,12.735714285714286,15.015714285714283,0.4871428571428571,0.1928571428571428,0.0485714285714285,24.967142857142854,90.46428571428571,0.17142857142857143
25152,56724_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,AWFI,CBERS-4,Sena Madureira,1200500,AC,-9.92379750397374,-68.95766206962293,10.09,0.0,0,,3,Moderado,SENA MADUREIRA,87.0,2536.4,4.484235588972431,4.738095238095238,0.4273457279562542,161.90285714285713,116.82857142857142,41.11285714285714,5.398571428571429,1.1642857142857144,1.9028571428571428,27.08857142857143,62.347142857142856,0.0814285714285714
9493,3673_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,WFI,AMAZONIA-1,Vilhena,1100304,RO,-12.6618645653786,-60.39962630287065,30.28,0.0,0,,5,Alto,VILHENA,17.0,3173.0999999999995,0.2125,7.784090909090909,0.9460227272727272,80.64571428571428,58.05285714285714,29.002857142857145,2.892857142857143,0.5514285714285715,1.2785714285714287,28.422857142857143,42.88285714285714,0.11714285714285713
27876,3413_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,AWFI,CBERS-4,Porto Velho,1100205,RO,-9.733720347552898,-65.04158500624118,15.409999999999998,0.0,0,,4,Moderado,PORTO VELHO,631.0,80536.2,2.0543347699285546,5.2643742525818,0.5086036500627432,305.6842857142857,220.7971428571429,60.50428571428571,13.09,1.762857142857143,4.985714285714287,26.665714285714284,74.70142857142856,0.14
12691,3664_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,WFI,CBERS-4A,Aripuana,5101407,MT,-10.370932072738052,-59.246076068400384,59.28,0.0,0,,6,Crítico,ARIPUANA,246.0,16866.899999999998,1.0718426704014938,6.03911777755799,0.8023822861216787,230.8871428571429,166.64428571428567,38.925714285714285,10.8,1.32,4.618571428571428,29.587142857142855,48.30142857142857,0.10142857142857144
11813,3692_hist,CS_GEOMETRICO,2022-08-30,2022-08-01,WFI,AMAZONIA-1,Colniza,5103254,MT,-9.079787845527417,-59.339807624450586,837.48,0.0,0,,4,Moderado,COLNIZA,374.0,28465.1,1.4030344889851936,4.361004952119285,0.5859668168256611,218.0957142857143,157.43428571428572,42.09571428571429,10.455714285714285,1.2857142857142858,4.135714285714286,29.110000000000003,59.28285714285715,0.06
23550,58245_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,WFI,CBERS-4A,Prainha,1506005,PA,-2.8491457314486404,-54.091358799570514,8.88,0.0,0,,3,Moderado,PRAINHA,1.0,21.5,0.0,3.0,0.16,20.23,14.104285714285714,25.86142857142857,0.2157142857142857,0.1314285714285714,0.1042857142857142,26.78142857142857,86.25857142857141,1.1085714285714285
29077,3680_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,WFI,CBERS-4A,Nova Bandeirantes,5106158,MT,-10.233103448224911,-57.82177925784973,36.57,0.0,0,,5,Alto,NOVA BANDEIRANTES,74.0,2939.2999999999984,0.1014285714285714,9.468253968253968,0.9530555555555555,168.9257142857143,121.86428571428571,44.34857142857143,8.485714285714286,1.0242857142857142,3.66,30.478571428571428,42.48142857142857,0.10714285714285714
35824,56872_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,AWFI,CBERS-4,Porto Velho,1100205,RO,-9.706520417572833,-66.26527230939269,12.85,0.0,0,,4,Moderado,PORTO VELHO,631.0,80536.2,2.0543347699285546,5.2643742525818,0.5086036500627432,305.6842857142857,220.7971428571429,60.50428571428571,13.09,1.762857142857143,4.985714285714287,26.665714285714284,74.70142857142856,0.14
12454,56841_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,AWFI,CBERS-4,Labrea,1302405,AM,-8.678078085006973,-66.76858117309659,29.520000000000003,0.0,0,,5,Alto,LABREA,645.0,76824.59999999999,0.1634880952380954,4.8608787664480735,0.5492349952852428,117.10142857142856,84.46000000000001,41.34142857142857,2.472857142857143,0.8142857142857143,1.1742857142857144,25.034285714285716,79.36428571428571,0.08857142857142856
22066,58583_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,WFI,CBERS-4A,Sao Felix do Xingu,1507300,PA,-5.881954461231356,-52.056359115797534,14.580000000000002,0.0,0,,4,Moderado,SAO FELIX DO XINGU,618.0,37402.5,2.244623087696617,7.727520110608346,0.5128700762356224,70.9857142857143,51.35428571428571,42.93714285714286,5.589999999999999,0.4342857142857143,1.922857142857143,31.072857142857142,33.932857142857145,0.13142857142857142
20067,3282_hist,DESMATAMENTO_CR,2022-08-30,2022-08-01,AWFI,CBERS-4,Boca do Acre,1300706,AM,-9.141503294136005,-68.21251174626816,16.46,0.0,0,,4,Moderado,BOCA DO ACRE,224.0,12191.8,5.171508417508418,4.5489039329464855,0.458258571530912,364.2542857142857,263.15714285714284,51.10857142857143,14.565714285714288,2.325714285714285,5.031428571428571,24.851428571428574,79.19857142857143,0.12142857142857143
